N;radius;distance;ratio;density;contacts;loose;boundary;symmetry group;reference
2485;0.018824322651963732199878204849;0.038370952494140334566976870636;53.1227613597922007021766791122;0.880572481413508675709729812057;4629;70;123;;[31]
2486;0.018819449262910331261947876655;0.038360828185541684844952847600;53.1365177604222373089144580784;0.880470773010310939642363101770;4386;86;124;;[31]
2487;0.018817711772550587562374118108;0.038357218629671032427654261231;53.1414239992080686918062213013;0.880662309294360183541578948807;3936;154;117;;[31]
2488;0.018817049453981281975784863492;0.038355842696838093133909162150;53.1432944599304095272413427775;0.880954399182100228207618003113;4252;91;122;;[31]
2489;0.018815944985277689648126336096;0.038353548223926984276364403593;53.1464138943028372713173313663;0.881205026579912628271337590920;3377;223;89;;[31]
2490;0.018815926039183637009293147009;0.038353508864504973597814189434;53.1464674083820330045797228790;0.881557291052951787424091357911;3318;389;91;;[31]
2491;0.018816136625533455397382549108;0.038353946345634753916495123863;53.1458726039968391976316517738;0.881931070799257150996523545709;3324;290;86;;[31]
2492;0.018806721894020071117948599771;0.038334387961407809936107442929;53.1724776723564798904777618169;0.881402428690342616627984166499;4372;70;126;;[31]
2493;0.018803683838369118110297665060;0.038328076713389571450728938371;53.1810685925004385546256136735;0.881471265052106519039789353719;4290;66;123;;[31]
2494;0.018796302164031541941481537473;0.038312742207324601892437028218;53.2019538350257129376414168621;0.881132631753692605594902287904;4464;61;125;;[31]
2495;0.018791061442688193309148207435;0.038301855403635051664893007525;53.2167915607082905153956636714;0.880994455406492797767686217336;4470;63;123;;[31]
2496;0.018790054416644079131592677523;0.038299763473092157125759145696;53.2196436384030926449715914061;0.881253097871192379635546921006;4404;64;125;;[31]
2497;0.018787744269994905017440488402;0.038294964540607262195335324152;53.2261875416867799689948721896;0.881389398882551786943735324307;4429;73;121;;[31]
2498;0.018787413344506590897036105452;0.038294277101650972450507730783;53.2271250790571642707744241680;0.881711316643006130080278660436;4628;78;121;;[31]
2499;0.018786781538024292776620917710;0.038292964637129629590175403692;53.2289151271604530570041966659;0.882004958233068578635025891823;3696;190;113;;[31]
2500;0.018785758032690538343329420171;0.038290838492163696917258108608;53.2318152006335493142551439545;0.882261762156992713709215251007;3567;220;99;;[31]
2501;0.018785633273127974270855814790;0.038290579327314493864355072384;53.2321687249402556790427164370;0.882602943698604572773895856252;4105;90;113;;[31]
2502;0.018784873259784635826933890981;0.038289000541994462867516603084;53.2343224343619961069575503171;0.882884401392201969221575063211;3753;191;111;;[31]
2503;0.018784757384660773754125016503;0.038288759833350582683347624026;53.2346508140998591207587602918;0.883226376331420384344169105648;3884;154;104;;[31]
2504;0.018770983581177456443298375668;0.038260147767919961797767762614;53.2737134245190428572027379602;0.882283960810503453410173160413;4272;65;107;;[31]
2505;0.018766764412625511325157482093;0.038251383528385211910626332280;53.2856904905376715467734161186;0.882239573530063319507804777512;4448;77;122;;[31]
2506;0.018751978542099981615541904611;0.038220670273024395338270575309;53.3277060740499758296690484774;0.881201568303905648868101331092;4300;94;118;;[31]
2507;0.018750218434342549660848914321;0.038217014233471059995902860056;53.3327120162194318246037355009;0.881387723178246849937350715673;5120;59;120;;[31]
2508;0.018749018809615517199361909802;0.038214522418862766275833402270;53.3361244209294610277550090084;0.881626471458877695668565024024;5342;60;117;;[31]
2509;0.018742203404478524758467739214;0.038200365835572848075256369988;53.3555195415842080089743260986;0.881336902833209627461207166452;6386;28;128;;[31]
2510;0.018740147899557774208641126104;0.038196096292828912650845359286;53.3613718183941213655194499330;0.881494789676222137889486474046;4736;44;130;;[31]
2511;0.018734796569580312522244544901;0.038184980990021978248442788030;53.3766137404288610533788014657;0.881342424886434755361306077291;4772;48;125;;[31]
2512;0.018724394524215567795116983043;0.038163375140945846521657999558;53.4062662857662467041568143561;0.880714611149766535925843228054;4322;45;122;;[31]
2513;0.018724994836981436112342693629;0.038164622024323681159049683655;53.4045541110122441281239948688;0.881121709723838356628995336456;4761;40;127;;[31]
2514;0.018721961799798014429696149281;0.038158322251125992263046417339;53.4132058751871129686022892579;0.881186800033603614851524391419;4481;38;127;;[31]
2515;0.018724661402482378208627194364;0.038163929461927571695427364426;53.4055050986090107841674759850;0.881791555763597557274610286641;6515;42;126;;[31]
2516;0.018720016633334274375032340224;0.038154282061492618088274814716;53.4187559544858807571930819892;0.881704581244816741432299495600;5372;45;125;;[31]
2517;0.018716737271712245474919785208;0.038147470730670788870123538856;53.4281154606663958941697613686;0.881746011565427015691437151866;4259;68;123;;[31]
2518;0.018712983738382563879645695810;0.038139674587100746759854673938;53.4388323091886520073702760481;0.881742564669499154870449016085;4470;52;123;;[31]
2519;0.018710271731635605412276274000;0.038134041746575168264728763461;53.4465781332926952385602638365;0.881837081776267297080434078462;4413;64;123;;[31]
2520;0.018705195955355887529953130904;0.038123499438207343512271531945;53.4610812090246219428015869794;0.881708576435220880071318970399;4299;68;125;;[31]
2521;0.018705123133680652688371001604;0.038123348189514352723337725956;53.4612893405330693305618986812;0.882051592875757058485637316815;4475;69;122;;[31]
2522;0.018700693439178980803330805717;0.038114147873434597487088672911;53.4739528912304944904483926774;0.881983588337714781569139964468;3785;234;111;;[31]
2523;0.018699807765911242367729280876;0.038112308371891994716112696276;53.4764855616829898828070273245;0.882249730846172815000852570316;4245;122;121;;[31]
2524;0.018695855288488485626142836985;0.038104099303452514364429647800;53.4877909873278423788662974192;0.882226352539491659270109480198;4067;131;123;;[31]
2525;0.018695496897278696208392450235;0.038103354948778183806634385456;53.4888163440876138855536651664;0.882542050696297325938915050300;3998;129;124;;[31]
2526;0.018691354545405868546516215963;0.038094751599272914361031384864;53.5006704608141475196882961832;0.882500371958455237264441309625;3893;139;116;;[31]
2527;0.018694672579215192100276388386;0.038101642897122265100496408332;53.4911748661382705318523646333;0.883163208246940638263633839291;3846;170;101;;[31]
2528;0.018681707567070417630706332058;0.038074715841185159965874602242;53.5282974754761968764968641037;0.882287667587243267519015346189;4406;80;128;;[31]
2529;0.018659128780606965517357241504;0.038027823619374038499706283842;53.5930702744992177696988691527;0.880504446646874940101168683579;4583;63;124;;[31]
2530;0.018659799062886005572123044590;0.038029215648288229671137065415;53.5911451473762899399741534821;0.880915895700222072882065570453;4626;60;141;;[31]
2531;0.018645693447981436408401719072;0.037999921788681906058118599922;53.6316872735167149970657548837;0.879932228799083700434277203763;4988;78;128;;[31]
2532;0.018643292930458061706364219371;0.037994936593706779319599919785;53.6385929100686084968702068258;0.880053244108476616454743082962;6388;52;141;;[31]
2533;0.018636265914725830069017297770;0.037980343612547758834117549023;53.6588179507478139788160407168;0.879737261549993718095841628162;4890;54;140;;[31]
2534;0.018631668457628316202411487719;0.037970796201148605980511234397;53.6720585316433411676712923660;0.879650402150964183223352556758;6299;55;132;;[31]
2535;0.018630681440658514189122177489;0.037968746502098747390616782569;53.6749019720587480267526579606;0.879904307541259440749063154103;5466;60;148;;[31]
2536;0.018632479244068758672109751733;0.037972479932322330631729774577;53.6697230089939898453056011408;0.880421301131736263116184700323;5681;74;146;;[31]
2537;0.018624497199675621939717935063;0.037955904027624900498903238921;53.6927246560737619201444111525;0.880014000001619536710558806378;4486;67;143;;[31]
2538;0.018620857827919770025775084009;0.037948346419318314666781778621;53.7032186831166545250925631030;0.880016846776411276318564454751;4507;60;144;;[31]
2539;0.018617480221777445766817731340;0.037941332450031230771659827082;53.7129615870502653770969922009;0.880044236743208628514537168652;4595;72;141;;[31]
2540;0.018615880330636015966428282150;0.037938010117603802731019463541;53.7175778012661280811177887397;0.880239541230784693971538317425;4762;79;153;;[31]
2541;0.018614139269570871351645088035;0.037934394644154905469656233962;53.7226022389728207768437403453;0.880421385278077227018373524777;4793;48;147;;[31]
2542;0.018615839064909453128147753116;0.037937924425378448902400637421;53.7176968770096084527641156669;0.880928737718327727805251597990;4784;90;138;;[31]
2543;0.018607536403076965912767720548;0.037920683301108867895163866227;53.7416656529898674114855084248;0.880489365152235058370210408504;4553;53;148;;[31]
2544;0.018606622724088802762421441811;0.037918785993310598715843006787;53.7443046397326069244145884841;0.880749104996093971969643704110;4928;67;137;;[31]
2545;0.018606601669651812487161366218;0.037918742272583779080820987171;53.7443654544958674840429099042;0.881093317388913073189319110791;4647;67;135;;[31]
2546;0.018598853570228137402065453452;0.037902653034161813595677143229;53.7667548284124585554202955217;0.880705583606802077850217146133;5012;62;140;;[31]
2547;0.018594718042654169592061801186;0.037894065549694768284946921266;53.7787127347730504204590036539;0.880659734051554280055102429501;4235;90;137;;[31]
2548;0.018588818994780508106957308652;0.037881816214363358044205953041;53.7957790799289956391315126625;0.880446600249575755463838820861;4393;71;144;;[31]
2549;0.018590545122745403960437496027;0.037885400492846348936563256319;53.7907841538496299967013943164;0.880955729932163130428027972870;4354;101;145;;[31]
2550;0.018586476461129256472774018153;0.037876951999007386470766897604;53.8025591935806380258284741164;0.880915623462285419710688099894;4564;72;146;;[31]
2551;0.018584098340339603776041324498;0.037872013911558316854074299993;53.8094440573072274009207625038;0.881035582075827112845830666213;5330;67;144;;[31]
2552;0.018575387266417285480720617148;0.037853925865337464422519918786;53.8346784192173821640740720713;0.880554870872507210460184475709;4377;83;140;;[31]
2553;0.018567497720316896053735627367;0.037837543951699360339053429598;53.8575534012739738127341190445;0.880151783479413405767575278706;4246;86;141;;[31]
2554;0.018565766237370877430487228939;0.037833948722561508350552345362;53.8625762715415571734362713149;0.880332324454708789734119402177;5378;37;145;;[31]
2555;0.018563721946820142986814924235;0.037829704000027302561213537096;53.8685077736414896170015443801;0.880483078785666450288020931247;4272;81;144;;[31]
2556;0.018560302485245815390128168106;0.037822603940405201613819510374;53.8784322504944267968836736428;0.880503221246809009552069534951;4603;46;139;;[31]
2557;0.018558242952886799413367828294;0.037818327617776157420850799675;53.8844115005212016847006917014;0.880652231491338616053973749331;4493;96;141;;[31]
2558;0.018553462869408018587959539824;0.037808402531332751521368228618;53.8982941911536963828171499482;0.880542858214152184053811536087;6325;48;139;;[31]
2559;0.018554611514537025263489678393;0.037810787502236765464339244221;53.8949575536263661714625305680;0.880996164037342913962770385882;4615;59;138;;[31]
2560;0.018544842438582196119218459516;0.037790503816108768562361163496;53.9233484086938800995594378720;0.880412623543908491371985262518;4628;53;134;;[31]
2561;0.018544787416362580859978974235;0.037790389573751915926284184836;53.9235083987898525906555118477;0.880751308354602693034124684458;4914;39;136;;[31]
2562;0.018543146542019822649009481226;0.037786982640523634192560015119;53.9282800647637247493306891435;0.880939302785141211629929961062;4439;75;134;;[31]
2563;0.018540613471625074040654076069;0.037781723270704176490022722111;53.9356478970029775792916010118;0.881042393678477876848595175093;6728;40;132;;[31]
2564;0.018532503131434910014474787163;0.037764884095630366220640948605;53.9592516406375661271659025488;0.880615215819877127644309742085;5222;50;132;;[31]
2565;0.018526069203312441847988694198;0.037751525785864442472888053249;53.9779911769519377135382768037;0.880347090922989144608801898593;6407;38;136;;[31]
2566;0.018521581056186809415156778577;0.037742207467217099399290399831;53.9910711167914864849097330988;0.880263643730424490178996924729;6400;53;137;;[31]
2567;0.018510740353137235148360473425;0.037719700284437856167465507975;54.0226906608042890110508029591;0.879576154117382667786995356717;4811;63;133;;[31]
2568;0.018501993275408052662251746738;0.037701540193957228373352027359;54.0482306481621762233626675461;0.879087403259212648584910474800;5443;44;136;;[31]
2569;0.018499401013285899388174352546;0.037696158377049167897519404495;54.0558042545172150886202839065;0.879183315437583474489921274941;4763;44;131;;[31]
